Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57368.raw
P32364	SMY1_YEAST	SMY1	Kinesin-related protein SMY1	12	12	2.76795e+06
P32366	VA0D_YEAST	VMA6	V-type proton ATPase subunit d	9	9	2.51374e+07
P32367	TFC1_YEAST	TFC1	Transcription factor tau 95 kDa subunit	7	7	1.73337e+06
P32368	SAC1_YEAST	SAC1	Phosphatidylinositol-3-phosphatase SAC1	25	25	1.23335e+07
P32377	MVD1_YEAST	MVD1	Diphosphomevalonate decarboxylase	16	16	2.52845e+06
P32378	COQ2_YEAST	COQ2	4-hydroxybenzoate polyprenyltransferase, mitochondrial	3	3	410381
P32379	PSA5_YEAST	PUP2	Proteasome subunit alpha type-5	12	12	4.65021e+06
P32380	SP110_YEAST	SPC110	Spindle pole body component 110	9	9	2.06183e+06
P32381	ARP2_YEAST	ARP2	Actin-related protein 2	12	12	4.80811e+06
P32386	YBT1_YEAST	YBT1	ATP-dependent bile acid permease	36	36	1.62489e+07
P32388	RM49_YEAST	MRP49	Large ribosomal subunit protein mL61	1	1	9876.64
P32389	MET4_YEAST	MET4	Transcriptional activator of sulfur metabolism MET4	3	3	64232.1
P32419	MDHP_YEAST	MDH3	Malate dehydrogenase, peroxisomal	14	14	6.42405e+06
P32432	SFP1_YEAST	SFP1	Transcription factor SFP1	2	2	58060.3
P32445	RIM1_YEAST	RIM1	Single-stranded DNA-binding protein RIM1, mitochondrial	5	5	4.38868e+06
P32447	ASF1_YEAST	ASF1	Histone chaperone ASF1	6	6	581789
P32449	AROG_YEAST	ARO4	Phospho-2-dehydro-3-deoxyheptonate aldolase, tyrosine-inhibited	8	8	6.13898e+06
P32452	PHA2_YEAST	PHA2	Probable prephenate dehydratase	4	4	45740.6
P32453	ATP11_YEAST	ATP11	Protein ATP11, mitochondrial	8	8	1.13038e+06
P32454	APE2_YEAST	APE2	Aminopeptidase 2, mitochondrial	39	36	6.04139e+06
P32455	GBP1_HUMAN	GBP1	Guanylate-binding protein 1	7	6	397516
P32456	GBP2_HUMAN	GBP2	Guanylate-binding protein 2	2	2	1.38484e+06
P32457	CDC3_YEAST	CDC3	Cell division control protein 3	18	18	2.59115e+06
P32458	CDC11_YEAST	CDC11	Cell division control protein 11	8	8	1.402e+06
P32461	DPH2_YEAST	DPH2	2-(3-amino-3-carboxypropyl)histidine synthase subunit 2	3	3	168773
P32462	ERG24_YEAST	ERG24	Delta(14)-sterol reductase ERG24	2	2	484883
P32463	ACPM_YEAST	ACP1	Acyl carrier protein, mitochondrial	3	3	6.84586e+06
P32464	HYM1_YEAST	HYM1	Protein HYM1	2	2	2574.12
P32465	HXT1_YEAST	HXT1	Low-affinity glucose transporter HXT1	1	1	270013
P32466	HXT3_YEAST	HXT3	Low-affinity glucose transporter HXT3	8	8	2.52696e+06
P32467	HXT4_YEAST	HXT4	Low-affinity glucose transporter HXT4	5	5	231542
P32468	CDC12_YEAST	CDC12	Cell division control protein 12	14	14	3.14425e+06
P32469	DPH5_YEAST	DPH5	Diphthine methyl ester synthase	8	8	1.95964e+07
P32471	EF1B_YEAST	EFB1	Elongation factor 1-beta	7	7	2.57488e+07
P32472	FKBP2_YEAST	FPR2	Peptidyl-prolyl cis-trans isomerase FPR2	5	5	3.94817e+06
P32473	ODPB_YEAST	PDB1	Pyruvate dehydrogenase E1 component subunit beta, mitochondrial	11	11	1.43571e+07
P32474	EUG1_YEAST	EUG1	Protein disulfide-isomerase EUG1	7	7	1.69248e+06
P32476	ERG1_YEAST	ERG1	Squalene epoxidase ERG1	15	15	2.62494e+06
P32477	GSH1_YEAST	GSH1	Glutamate--cysteine ligase	21	21	5.963e+06
P32478	HS150_YEAST	HSP150	Cell wall mannoprotein HSP150	3	2	1.9915e+06
P32479	HIR1_YEAST	HIR1	Protein HIR1	2	2	1023.81
P32480	HIR2_YEAST	HIR2	Protein HIR2	7	7	843528
P32481	IF2G_YEAST	GCD11	Eukaryotic translation initiation factor 2 subunit gamma	25	24	5.17495e+06
P32485	HOG1_YEAST	HOG1	Mitogen-activated protein kinase HOG1	15	14	2.72582e+06
P32486	KRE6_YEAST	KRE6	Beta-glucan synthesis-associated protein KRE6	10	9	359805
P32487	LYP1_YEAST	LYP1	Lysine-specific permease	3	3	54651.3
P32488	ISF1_YEAST	ISF1	Increasing suppression factor 1	1	1	55185
P32490	MKK1_YEAST	MKK1	MAP kinase kinase MKK1/SSP32	2	2	160998
P32491	MKK2_YEAST	MKK2	MAP kinase kinase MKK2/SSP33	1	1	56221.5
P32492	MYO4_YEAST	MYO4	Myosin-4	11	11	721208
P32494	NGG1_YEAST	NGG1	Chromatin-remodeling complexes subunit NGG1	9	9	1.00926e+06
P32495	NHP2_YEAST	NHP2	H/ACA ribonucleoprotein complex subunit NHP2	5	5	2.43828e+06
P32496	RPN12_YEAST	RPN12	26S proteasome regulatory subunit RPN12	9	9	2.39794e+06
P32497	EIF3C_YEAST	NIP1	Eukaryotic translation initiation factor 3 subunit C	25	25	5.28797e+06
P32499	NUP2_YEAST	NUP2	Nucleoporin NUP2	31	31	2.86789e+06
P32500	NDC1_YEAST	NDC1	Nucleoporin NDC1	8	8	1.07409e+06
P32501	EI2BE_YEAST	GCD6	Translation initiation factor eIF2B subunit epsilon	17	17	5.20862e+06
P32502	EI2BB_YEAST	GCD7	Translation initiation factor eIF2B subunit beta	6	6	697893
P32505	NAB2_YEAST	NAB2	Nuclear polyadenylated RNA-binding protein NAB2	10	10	1.18676e+06
P32521	PAN1_YEAST	PAN1	Actin cytoskeleton-regulatory complex protein PAN1	28	28	1.67175e+06
P32523	PRP19_YEAST	PRP19	Pre-mRNA-processing factor 19	7	7	238481
P32524	PRP21_YEAST	PRP21	Pre-mRNA-splicing factor PRP21	1	1	620935
P32525	ECM25_YEAST	ECM25	Protein ECM25	3	3	850218
P32527	ZUO1_YEAST	ZUO1	Zuotin	14	14	7.58047e+06
P32528	DUR1_YEAST	DUR1,2	Urea amidolyase	42	42	1.68903e+07
P32529	RPA12_YEAST	RPA12	DNA-directed RNA polymerase I subunit RPA12	2	2	349344
P32558	SPT16_YEAST	SPT16	FACT complex subunit SPT16	37	37	3.20268e+07
P32561	RPD3_YEAST	RPD3	Histone deacetylase RPD3	10	10	1.07102e+06
P32563	VPP1_YEAST	VPH1	V-type proton ATPase subunit a, vacuolar isoform	22	22	4.98038e+06
P32564	SCM4_YEAST	SCM4	Protein SCM4	2	2	17216.1
P32565	RPN2_YEAST	RPN2	26S proteasome regulatory subunit RPN2	35	33	3.62484e+06
P32566	SMI1_YEAST	SMI1	Cell wall assembly regulator SMI1	9	9	840417
P32567	PAH1_YEAST	PAH1	Phosphatidic acid phosphohydrolase 1	9	9	1.50821e+07
P32568	SNQ2_YEAST	SNQ2	Protein SNQ2	20	16	6.96491e+06
P32569	MED17_YEAST	SRB4	Mediator of RNA polymerase II transcription subunit 17	4	4	1.8021e+06
P32570	MED22_YEAST	SRB6	Mediator of RNA polymerase II transcription subunit 22	2	2	87015
P32571	UBP4_YEAST	DOA4	Ubiquitin carboxyl-terminal hydrolase 4	3	3	34197.2
P32573	SPS19_YEAST	SPS19	Peroxisomal 2,4-dienoyl-CoA reductase SPS19 [(3E)-enoyl-CoA-producing]	6	6	809091
P32578	SIP1_YEAST	SIP1	SNF1 protein kinase subunit beta-1	4	4	161907
P32579	SUA5_YEAST	SUA5	Threonylcarbamoyl-AMP synthase	4	4	1.3534e+06
P32582	CBS_YEAST	CYS4	Cystathionine beta-synthase	20	20	9.58304e+06
P32583	SRP40_YEAST	SRP40	Suppressor protein SRP40	4	4	705058
P32585	MED18_YEAST	SRB5	Mediator of RNA polymerase II transcription subunit 18	3	3	99399.9
P32588	PUB1_YEAST	PUB1	Nuclear and cytoplasmic polyadenylated RNA-binding protein PUB1	6	6	7.99529e+06
P32589	HSP7F_YEAST	SSE1	Heat shock protein homolog SSE1	30	24	2.88863e+07
P32590	HSP79_YEAST	SSE2	Heat shock protein homolog SSE2	18	18	1.86925e+06
P32591	SWI3_YEAST	SWI3	SWI/SNF complex subunit SWI3	16	16	786485
P32597	STH1_YEAST	STH1	Nuclear protein STH1/NPS1	31	30	1.01946e+06
P32598	PP12_YEAST	GLC7	Serine/threonine-protein phosphatase PP1-2	12	9	1.05147e+07
P32599	FIMB_YEAST	SAC6	Fimbrin	24	24	9.76643e+06
P32600	TOR2_YEAST	TOR2	Serine/threonine-protein kinase TOR2	4	4	1.37511e+06
P32601	DSS4_YEAST	DSS4	Protein DSS4	2	2	91664.5
P32602	SEC17_YEAST	SEC17	Alpha-soluble NSF attachment protein	10	10	4.45656e+06
P32604	F26_YEAST	FBP26	Fructose-2,6-bisphosphatase	11	10	2.21554e+06
P32605	RU1A_YEAST	MUD1	U1 small nuclear ribonucleoprotein A	4	4	91739
P32607	RTG1_YEAST	RTG1	Retrograde regulation protein 1	2	2	231415
P32608	RTG2_YEAST	RTG2	Retrograde regulation protein 2	25	25	2.78854e+06
P32610	VATD_YEAST	VMA8	V-type proton ATPase subunit D	3	3	2.27949e+06
P32614	FRDS_YEAST	FRD1	Fumarate reductase 1	20	20	8.44466e+06
P32617	IES6_YEAST	IES6	Chromatin-remodeling complex subunit IES6	4	4	526155
P32618	YEF3_YEAST	YEL043W	Uncharacterized protein YEL043W	11	11	155822
P32621	GDA1_YEAST	GDA1	Guanosine-diphosphatase	13	13	1.46123e+06
P32622	YEF1_YEAST	YEF1	ATP-NADH kinase YEF1	2	2	158035
P32623	CRH2_YEAST	UTR2	Probable glycosidase CRH2	4	4	2.51652e+06
P32626	ENOPH_YEAST	UTR4	Enolase-phosphatase E1	5	5	928969
P32628	RAD23_YEAST	RAD23	UV excision repair protein RAD23	10	10	2.4366e+06
P32629	ANP1_YEAST	ANP1	Mannan polymerase II complex ANP1 subunit	8	8	1.6394e+06
P32639	BRR2_YEAST	BRR2	Pre-mRNA-splicing helicase BRR2	21	20	1.25861e+06
P32642	GLRX4_YEAST	GRX4	Monothiol glutaredoxin-4	3	3	51742.8
P32643	TMT1_YEAST	TMT1	Trans-aconitate 3-methyltransferase	5	5	303539
P32644	ECM32_YEAST	ECM32	Putative ATP-dependent RNA helicase ECM32	14	14	1.05717e+06
P32656	CHAC_YEAST	GCG1	Glutathione-specific gamma-glutamylcyclotransferase	5	5	274526
P32657	CHD1_YEAST	CHD1	Chromo domain-containing protein 1	28	27	2.62588e+06
P32660	ATC5_YEAST	DNF1	Phospholipid-transporting ATPase DNF1	24	19	1.67407e+06
P32767	KA122_YEAST	KAP122	Importin beta-like protein KAP122	7	7	775816
P32769	HBS1_YEAST	HBS1	Elongation factor 1 alpha-like protein	13	13	1.8593e+06
P32770	DRI1_YEAST	NRP1	Putative RNA-binding protein involved in heterochromatin assembly	3	3	379114
P32771	FADH_YEAST	SFA1	S-(hydroxymethyl)glutathione dehydrogenase	10	10	1.67833e+06
P32774	T2AG_YEAST	TOA2	Transcription initiation factor IIA subunit 2	3	3	601734
P32775	GLGB_YEAST	GLC3	1,4-alpha-glucan-branching enzyme	22	22	4.56461e+06
P32776	TFB1_YEAST	TFB1	General transcription and DNA repair factor IIH subunit TFB1	5	5	1.50974e+06
P32780	TF2H1_HUMAN	GTF2H1	General transcription factor IIH subunit 1	2	2	176485
P32783	MCES_YEAST	ABD1	mRNA cap guanine-N7 methyltransferase	7	7	923664
P32784	GPT1_YEAST	SCT1	Glycerol-3-phosphate O-acyltransferase 1	10	10	588211
P32787	MG101_YEAST	MGM101	Mitochondrial genome maintenance protein MGM101	9	9	1.40164e+07
P32788	YBB0_YEAST	YBL010C	Uncharacterized protein YBL010C	3	3	240509
P32790	SLA1_YEAST	SLA1	Actin cytoskeleton-regulatory complex protein SLA1	19	19	5.09586e+06
P32791	FRE1_YEAST	FRE1	Ferric/cupric reductase transmembrane component 1	2	2	2226.28
P32792	YHH7_YEAST	YSC83	UPF0744 protein YSC83	4	4	955354
P32793	YSC84_YEAST	YSC84	Protein YSC84	8	8	1.10806e+06
P32794	AFG2_YEAST	AFG2	ATPase family gene 2 protein	15	15	668184
P32795	YME1_YEAST	YME1	Mitochondrial inner membrane i-AAA protease supercomplex subunit YME1	17	17	504483
P32796	CACP_YEAST	CAT2	Carnitine O-acetyltransferase, mitochondrial	13	13	420631
P32797	CDC13_YEAST	CDC13	Cell division control protein 13	1	1	2350.91
P32798	COT1_YEAST	COT1	Vacuolar zinc transporter COT1	6	6	2.31747e+06
P32802	TMN1_YEAST	EMP70	Transmembrane 9 superfamily member 1	8	7	1.55564e+06
P32803	EMP24_YEAST	EMP24	Endosomal protein P24B	5	5	4.52236e+06
P32805	FZF1_YEAST	FZF1	Zinc finger protein FZF1	3	3	123181
P32806	GYP6_YEAST	GYP6	GTPase-activating protein GYP6	8	8	4.80557e+06
P32807	KU70_YEAST	YKU70	ATP-dependent DNA helicase II subunit 1	2	2	118810
P32831	NGR1_YEAST	NGR1	Negative growth regulatory protein NGR1	8	8	8.49945e+06
P32832	RSC7_YEAST	NPL6	Chromatin structure-remodeling complex subunit RSC7	11	11	741272
P32833	ORC2_YEAST	ORC2	Origin recognition complex subunit 2	1	1	99819.5
P32835;P32836	GSP1_YEAST;GSP2_YEAST	GSP1;GSP2	GTP-binding nuclear protein GSP1/CNR1	1	0	1.35721e+07
P32838	PP2A4_YEAST	PPG1	Serine/threonine-protein phosphatase PP2A-like PPG1	1	1	9686.77
P32839	BCS1_YEAST	BCS1	Mitochondrial chaperone BCS1	1	1	124844
P32842	VATL2_YEAST	VMA11	V-type proton ATPase subunit c'	1	1	670310
P32843	YME2_YEAST	YME2	Mitochondrial escape protein 2	26	26	3.77882e+06
P32844	SEC6_YEAST	SEC6	Exocyst complex component SEC6	7	7	3.34736e+06
P32849	RAD5_YEAST	RAD5	DNA repair protein RAD5	1	1	848.384
P32854	PEP12_YEAST	PEP12	Syntaxin PEP12	5	5	1.14228e+07
P32855	SEC8_YEAST	SEC8	Exocyst complex component SEC8	12	12	584340
P32856	STX2_HUMAN	STX2	Syntaxin-2	1	1	63293.4
P32857	PTM1_YEAST	PTM1	Membrane protein PTM1	5	5	1.08071e+06
P32860	NFU1_YEAST	NFU1	NifU-like protein, mitochondrial	11	11	1.25433e+07
P32861	UGPA1_YEAST	UGP1	UTP--glucose-1-phosphate uridylyltransferase	16	16	1.14606e+07
P32862	RGT1_YEAST	RGT1	Glucose transport transcription regulator RGT1	3	3	1714.78
P32864	RAEP_YEAST	MRS6	Rab proteins geranylgeranyltransferase component A	9	9	1.15556e+06
P32867	SSO1_YEAST	SSO1	Protein SSO1	6	5	2.53488e+06
P32873	BEM3_YEAST	BEM3	GTPase-activating protein BEM3	11	11	1.57531e+06
P32875	LIPA_YEAST	LIP5	Lipoyl synthase, mitochondrial	6	6	263002
P32891	DLD1_YEAST	DLD1	D-lactate dehydrogenase [cytochrome] 1, mitochondrial	16	16	2.43684e+06
P32892	DRS1_YEAST	DRS1	ATP-dependent RNA helicase DRS1	13	13	2.13435e+06
P32893	TRS65_YEAST	TRS65	Trafficking protein particle complex II-specific subunit 65	3	3	140119
P32895	KPR1_YEAST	PRS1	Ribose-phosphate pyrophosphokinase 1	11	11	4.07932e+06
P32896	PDC2_YEAST	PDC2	Protein PDC2	3	3	54659.7
P32897	TIM23_YEAST	TIM23	Mitochondrial import inner membrane translocase subunit TIM23	4	4	1.43696e+06
P32898	PREP_YEAST	CYM1	Presequence protease, mitochondrial	27	27	1.59407e+07
P32899	IMP3_YEAST	IMP3	U3 small nucleolar ribonucleoprotein protein IMP3	7	7	713409
P32900	SKG6_YEAST	SKG6	Protein SKG6	2	2	2285.65
P32901	PTR2_YEAST	PTR2	Peptide transporter PTR2	8	8	1.50961e+06
P32902	RT04_YEAST	MRP4	Small ribosomal subunit protein uS2m	2	2	5698.36
P32905	RSSA1_YEAST	RPS0A	Small ribosomal subunit protein uS2A	9	2	7.2886e+07
P32906	MNS1_YEAST	MNS1	Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase	8	8	777038
P32907	ATO2_YEAST	ATO2	Ammonia transport outward protein 2	1	1	4045.75
P32908	SMC1_YEAST	SMC1	Structural maintenance of chromosomes protein 1	14	14	492539
P32909	SMY2_YEAST	SMY2	Protein SMY2	15	15	571624
P32910	RPC6_YEAST	RPC34	DNA-directed RNA polymerase III subunit RPC6	3	3	288014
P32911	SUI1_YEAST	SUI1	Eukaryotic translation initiation factor eIF-1	7	7	3.69105e+06
P32912	VAM7_YEAST	VAM7	Vacuolar morphogenesis protein 7	7	7	128468
P32913	VPS17_YEAST	VPS17	Vacuolar protein sorting-associated protein 17	7	7	9.59854e+06
P32914	SPT4_YEAST	SPT4	Transcription elongation factor SPT4	2	2	246665
P32915	SC61A_YEAST	SEC61	Protein transport protein SEC61	8	8	1.44477e+07
P32916	SRPR_YEAST	SRP101	Signal recognition particle receptor subunit alpha homolog	14	14	8.95377e+06
P32917	STE5_YEAST	STE5	Protein STE5	3	3	55762.2
P32929	CGL_HUMAN	CTH	Cystathionine gamma-lyase	4	4	279569
P32939	YPT7_YEAST	YPT7	Ypt/Rab-type GTPase YPT7	5	5	1.59407e+06
P32969	RL9_HUMAN	RPL9	60S ribosomal protein L9	8	8	1.19555e+07
P33136	OPGG_ECOLI	mdoG	Glucans biosynthesis protein G	1	1	1.92337e+06
P33176	KINH_HUMAN	KIF5B	Kinesin-1 heavy chain	37	29	1.23806e+06
P33195	GCSP_ECOLI	gcvP	Glycine dehydrogenase (decarboxylating)	8	8	793164
P33201	MRT4_YEAST	MRT4	Ribosome assembly factor MRT4	7	7	4.35083e+06
P33202	UFD4_YEAST	UFD4	Ubiquitin fusion degradation protein 4	12	12	387833
P33203	PRP40_YEAST	PRP40	Pre-mRNA-processing protein PRP40	4	4	199029
P33204	ARPC4_YEAST	ARC19	Actin-related protein 2/3 complex subunit 4	3	3	1.69287e+06
P33240	CSTF2_HUMAN	CSTF2	Cleavage stimulation factor subunit 2	14	9	1.6334e+06
P33297	PRS6A_YEAST	RPT5	26S proteasome regulatory subunit 6A	12	12	3.08298e+06
P33298	PRS6B_YEAST	RPT3	26S proteasome regulatory subunit 6B homolog	8	8	3.4256e+06
P33299	PRS7_YEAST	RPT1	26S proteasome regulatory subunit 7 homolog	13	13	3.63705e+06
P33301	XRS2_YEAST	XRS2	DNA repair protein XRS2	4	4	685291
P33302	PDR5_YEAST	PDR5	Pleiotropic ABC efflux transporter of multiple drugs	40	29	8.00215e+06
P33307	CSE1_YEAST	CSE1	Importin alpha re-exporter	20	20	3.62132e+06
P33308	MED9_YEAST	CSE2	Mediator of RNA polymerase II transcription subunit 9	1	1	196175
P33309	DOM34_YEAST	DOM34	Protein DOM34	8	8	720026
P33311	MDL2_YEAST	MDL2	ATP-dependent permease MDL2, mitochondrial	5	5	243362
P33312	RIB7_YEAST	RIB7	2,5-diamino-6-ribosylamino-4(3H)-pyrimidinone 5'-phosphate reductase	2	2	60629.5
P33313	CNS1_YEAST	CNS1	Hsp70/Hsp90 co-chaperone CNS1	10	10	2.66759e+06
P33314	BUD2_YEAST	BUD2	Inhibitory regulator protein BUD2/CLA2	3	3	716339
P33315	TKT2_YEAST	TKL2	Transketolase 2	8	8	7.85842e+06
P33316	DUT_HUMAN	DUT	Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial	11	11	2.57097e+06
P33317	DUT_YEAST	DUT1	Deoxyuridine 5'-triphosphate nucleotidohydrolase	5	5	1.30858e+06
P33322	CBF5_YEAST	CBF5	H/ACA ribonucleoprotein complex subunit CBF5	14	14	3.75815e+06
P33324	YKJ1_YEAST	YKL091C	CRAL-TRIO domain-containing protein YKL091C	11	11	1.801e+06
P33327	DHE2_YEAST	GDH2	NAD-specific glutamate dehydrogenase	23	23	1.46064e+06
P33328	SNC2_YEAST	SNC2	Synaptobrevin homolog 2	2	2	2.13599e+06
P33329	PPZ2_YEAST	PPZ2	Serine/threonine-protein phosphatase PP-Z2	1	1	902975
P33330	SERC_YEAST	SER1	Phosphoserine aminotransferase	12	12	9.93618e+06
P33331	NTF2_YEAST	NTF2	Nuclear transport factor 2	3	3	1.65278e+07
P33332	SEC3_YEAST	SEC3	Exocyst complex component SEC3	17	17	2.48242e+06
P33333	PLSC_YEAST	SLC1	1-acyl-sn-glycerol-3-phosphate acyltransferase	11	11	3.16964e+06
P33334	PRP8_YEAST	PRP8	Pre-mRNA-splicing factor 8	13	13	463975
P33336	SKN1_YEAST	SKN1	Beta-glucan synthesis-associated protein SKN1	4	4	104219
P33338	SLA2_YEAST	SLA2	Protein SLA2	27	27	1.28226e+06
P33339	TFC4_YEAST	TFC4	Transcription factor tau 131 kDa subunit	5	5	279935
P33362	YEHZ_ECOLI	yehZ	Glycine betaine-binding protein YehZ	1	1	3627.13
P33399	LHP1_YEAST	LHP1	La protein homolog	6	6	4.85641e+06
P33401	PGM1_YEAST	PGM1	Phosphoglucomutase 1	15	15	2.95579e+06
P33411	PRP18_YEAST	PRP18	Pre-mRNA-splicing factor 18	2	2	59162.4
P33412	ECT1_YEAST	ECT1	Ethanolamine-phosphate cytidylyltransferase	3	3	1.9978e+06
P33416	HSP78_YEAST	HSP78	Heat shock protein 78, mitochondrial	27	27	2.58749e+06
P33417	IXR1_YEAST	IXR1	Intrastrand cross-link recognition protein	2	2	317059
P33418	XPOT_YEAST	LOS1	Exportin-T	7	7	491216
P33419	SPC29_YEAST	SPC29	Spindle pole component 29	1	1	2507.55
P33421	SDH3_YEAST	SDH3	Succinate dehydrogenase [ubiquinone] cytochrome b subunit, mitochondrial	1	1	302647
P33441	MFT1_YEAST	MFT1	THO complex subunit MFT1	5	5	797304
P33442	RS3A1_YEAST	RPS1A	Small ribosomal subunit protein eS1A	3	3	3.58455e+07
P33527	MRP1_HUMAN	ABCC1	Multidrug resistance-associated protein 1	17	17	1.11174e+06
P33570	TKT2_ECOLI	tktB	Transketolase 2	3	3	285422
P33599	NUOCD_ECOLI	nuoC	NADH-quinone oxidoreductase subunit C/D	2	2	128709
P33734	HIS5_YEAST	HIS7	Imidazole glycerol phosphate synthase hisHF	27	27	1.98104e+06
P33748	MSN2_YEAST	MSN2	Zinc finger protein MSN2	2	2	54938.6
P33749	MSN4_YEAST	MSN4	Zinc finger protein MSN4	1	1	4310.05
P33750	DCA13_YEAST	SOF1	Protein SOF1	10	10	433290
P33753	TRM2_YEAST	TRM2	tRNA (uracil(54)-C(5))-methyltransferase	3	3	1.67407e+06
P33754	SEC66_YEAST	SEC66	Translocation protein SEC66	7	7	1.25743e+06
P33755	NPL4_YEAST	NPL4	Nuclear protein localization protein 4	17	17	747411
P33760	PEX6_YEAST	PEX6	Peroxisomal ATPase PEX6	9	9	1.42893e+06
P33767	OSTB_YEAST	WBP1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit WBP1	13	13	2.23057e+06
P33775	PMT1_YEAST	PMT1	Dolichyl-phosphate-mannose--protein mannosyltransferase 1	14	14	4.38161e+06
P33891	TIP20_YEAST	TIP20	Protein transport protein TIP20	8	8	333958
P33892	GCN1_YEAST	GCN1	eIF-2-alpha kinase activator GCN1	71	70	1.63064e+07
P33894	STE13_YEAST	STE13	Dipeptidyl aminopeptidase A	13	13	500305
P33895	NUF2_YEAST	NUF2	Kinetochore protein NUF2	6	6	1.12923e+06
P33897	ABCD1_HUMAN	ABCD1	ATP-binding cassette sub-family D member 1	10	9	261560
P33908	MA1A1_HUMAN	MAN1A1	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA	1	1	226200
P33991	MCM4_HUMAN	MCM4	DNA replication licensing factor MCM4	27	26	2.14449e+06
P33992	MCM5_HUMAN	MCM5	DNA replication licensing factor MCM5	32	32	1.86917e+07
P33993	MCM7_HUMAN	MCM7	DNA replication licensing factor MCM7	24	24	3.76564e+06
P34059	GALNS_HUMAN	GALNS	N-acetylgalactosamine-6-sulfatase	2	2	1.62582e+06
P34072	MKS1_YEAST	MKS1	Negative regulator of RAS-cAMP pathway	5	5	806528
P34077	NIC96_YEAST	NIC96	Nucleoporin NIC96	18	18	1.72296e+06
P34078	LTV1_YEAST	LTV1	Protein LTV1	4	4	879761
P34087	RPB7_YEAST	RPB7	DNA-directed RNA polymerase II subunit RPB7	4	4	722590
P34110	VPS35_YEAST	VPS35	Vacuolar protein sorting-associated protein 35	20	20	605578
P34111	TFC3_YEAST	TFC3	Transcription factor tau 138 kDa subunit	5	5	352291
P34160	NCBP1_YEAST	STO1	Nuclear cap-binding protein complex subunit 1	20	20	1.72869e+06
P34162	MED20_YEAST	SRB2	Mediator of RNA polymerase II transcription subunit 20	5	5	480854
P34163	TGL1_YEAST	TGL1	Sterol esterase TGL1	15	15	932889
P34164	SIP2_YEAST	SIP2	SNF1 protein kinase subunit beta-2	7	5	2.94704e+06
P34167	IF4B_YEAST	TIF3	Eukaryotic translation initiation factor 4B	27	27	1.33034e+07
P34216	EDE1_YEAST	EDE1	EH domain-containing and endocytosis protein 1	38	38	2.79922e+06
P34217	PIN4_YEAST	PIN4	RNA-binding protein PIN4	8	8	694797
P34220	YBF5_YEAST	YBL055C	Deoxyribonuclease Tat-D	12	12	1.05703e+06
P34221	PP2C3_YEAST	PTC3	Protein phosphatase 2C homolog 3	5	5	1.44134e+06
P34222	PTH2_YEAST	PTH2	Peptidyl-tRNA hydrolase 2	4	4	935159
P34223	UBX1_YEAST	SHP1	UBX domain-containing protein 1	18	18	3.29756e+06
P34225	YEL1_YEAST	YEL1	Guanine-nucleotide exchange factor YEL1	2	2	167116
P34226	SKT5_YEAST	SKT5	Chitin synthase regulator SKT5	3	3	290183
P34227	PRX1_YEAST	PRX1	Peroxiredoxin PRX1, mitochondrial	8	8	4.73714e+06
P34228	SEF1_YEAST	SEF1	Putative transcription factor SEF1	3	3	87240.1
P34231	YKS7_YEAST	YKL187C	Uncharacterized protein YKL187C	4	4	38783.2
P34232	MTR2_YEAST	MTR2	mRNA transport regulator MTR2	3	3	582191
P34234	LOT5_YEAST	LOT5	Protein LOT5	1	1	7376.61
P34237	CASP_YEAST	COY1	Protein CASP	17	17	872739
P34239	LST4_YEAST	LST4	Protein LST4	1	1	53949.2
P34240	ZRT3_YEAST	ZRT3	Zinc-regulated transporter 3	2	2	69018.9
P34241	URB1_YEAST	URB1	Nucleolar pre-ribosomal-associated protein 1	19	19	1.74478e+06
P34243	HCS1_YEAST	HCS1	DNA polymerase alpha-associated DNA helicase A	4	4	3.59091e+06
P34244	HSL1_YEAST	HSL1	Probable serine/threonine-protein kinase HSL1	2	2	286408
P34247	UTP11_YEAST	UTP11	U3 small nucleolar RNA-associated protein 11	4	4	2.46389e+07
P34248	YKK0_YEAST	YKL100C	Probable intramembrane protease YKL100C	7	7	1.09869e+06
P34250	SEG2_YEAST	SEG2	Eisosome protein SEG2	5	5	1.7033e+06
P34251	YKK7_YEAST	YKL107W	Uncharacterized oxidoreductase YKL107W	2	2	348378
P34253	KTI12_YEAST	KTI12	Protein KTI12	6	6	325043
P34730	BMH2_YEAST	BMH2	Protein BMH2	3	3	9.744e+06
P34756	FAB1_YEAST	FAB1	1-phosphatidylinositol 3-phosphate 5-kinase FAB1	6	6	2.15125e+06
P34758	SCD5_YEAST	SCD5	Protein SCD5	6	6	207661
P34760	TSA1_YEAST	TSA1	Peroxiredoxin TSA1	11	9	1.26291e+08
P34761	WHI3_YEAST	WHI3	Protein WHI3	7	7	6.07616e+06
P34896	GLYC_HUMAN	SHMT1	Serine hydroxymethyltransferase, cytosolic	9	9	1.34164e+06
P34897	GLYM_HUMAN	SHMT2	Serine hydroxymethyltransferase, mitochondrial	19	19	6.49339e+06
P34909	NOT4_YEAST	MOT2	General negative regulator of transcription subunit 4	10	10	2.454e+06
